"step (in thousands)"	"25th percentile"	"median"	"75th percentile"	"means"
0	-0.00829999999999997	-0.00670000000000015	-0.0109000000000001	1.00375
0	-0.00180000000000002	-0.0119	-0.0123	1.00405
0	-0.0114	-0.00429999999999997	-0.00160000000000005	0.98695
0	0.0151	0.00379999999999991	-0.0122	0.9991
0	0.0133000000000001	0.000399999999999956	-0.0181	1.0002
0	0.00979999999999992	0.00190000000000001	0.00580000000000003	1.00725
0	0.000699999999999923	-0.000599999999999934	0.014	0.9949
0	0.00840000000000007	-0.00229999999999997	0.00530000000000008	1.00085
0	-0.00249999999999995	-0.0136000000000001	0.0126999999999999	1.0052
0	-0.0142	-0.00350000000000006	-0.0161	0.99575
0	-0.0171	-0.0154	-0.00939999999999985	0.9857
